Year,Quarter,Facility ID,Facility Name,City,State,ZIP Code,Hospital Type,Hospital Ownership,Emergency Services,Meets criteria for meaningful use of EHRs,Hospital overall rating,Mortality national comparison,Safety of care national comparison,Readmission national comparison,Patient experience national comparison,Effectiveness of care national comparison,Timeliness of care national comparison,Efficient use of medical imaging national comparison,Meets criteria for promoting interoperability of EHRs,MORT Group Measure Count,Count of Facility MORT Measures,Count of MORT Measures Better,Count of MORT Measures No Different,Count of MORT Measures Worse,Safety Group Measure Count,Count of Facility Safety Measures,Count of Safety Measures Better,Count of Safety Measures No Different,Count of Safety Measures Worse,READM Group Measure Count,Count of Facility READM Measures,Count of READM Measures Better,Count of READM Measures No Different,Count of READM Measures Worse,Pt Exp Group Measure Count,Count of Facility Pt Exp Measures,TE Group Measure Count,Count of Facility TE Measures,County,Common State County FIPS Code,Latitude,Longitude,County HPSA Status,Designation Type,HPSA Score,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,Rural Status,HPSA Provider Ratio Goal,HPSA Shortage
2022,Q4,10148,EVERGREEN MEDICAL CENTER,EVERGREEN,Alabama,36401,Acute Care Hospitals,Proprietary,Yes,,2,,,,,,,,Y,7,4,0,4,0,8,2,0,2,0,11,5,0,5,0,8,8,12,4,Conecuh County,01035,31.43,-86.95,Shortage Area,High Needs Geographic HPSA,15.0,4.3,12928.0,32.9,3007:1,Rural,3000:1,0.01
2022,Q4,10149,BAPTIST MEDICAL CENTER EAST,MONTGOMERY,Alabama,36117,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,4,0,4,0,8,7,2,3,2,11,6,0,6,0,8,8,12,7,Montgomery County,01101,32.38,-86.15,Non-Shortage Area,,,,,,,,,
2022,Q4,10150,THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE- LV STABLER HOSPITAL,GREENVILLE,Alabama,36037,Acute Care Hospitals,Proprietary,Yes,,2,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,6,0,6,0,8,8,12,4,Butler County,01013,31.82,-86.62,Shortage Area,High Needs Geographic HPSA,13.0,6.15,19540.0,22.5,3177:1,Rural,3000:1,0.36
2022,Q4,10157,SHOALS HOSPITAL,MUSCLE SHOALS,Alabama,35661,Acute Care Hospitals,Proprietary,Yes,,3,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,6,0,6,0,8,8,12,5,Colbert County,01033,34.74,-87.64,Non-Shortage Area,,,,,,,,,
2022,Q4,10158,RUSSELLVILLE HOSPITAL,RUSSELLVILLE,Alabama,35653,Acute Care Hospitals,Proprietary,Yes,,3,,,,,,,,Y,7,3,0,2,1,8,3,0,3,0,11,7,0,7,0,8,8,12,6,Franklin County,01059,34.5,-87.72,Shortage Area,High Needs Geographic HPSA,10.0,10.0,31191.0,22.2,3119:1,Rural,3000:1,0.4
2022,Q4,10164,COOSA VALLEY MEDICAL CENTER,SYLACAUGA,Alabama,35150,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,,,,,,,,Y,7,4,0,4,0,8,4,1,3,0,11,9,0,9,0,8,8,12,8,Talladega County,01121,33.17,-86.26,Shortage Area,High Needs Geographic HPSA,13.0,22.17,84289.0,20.7,3802:1,Rural,3000:1,5.93
2022,Q4,10168,JACK HUGHSTON MEMORIAL HOSPITAL,PHENIX CITY,Alabama,36867,Acute Care Hospitals,Government - State,Yes,,4,,,,,,,,Y,7,2,0,2,0,8,3,0,3,0,11,7,0,7,0,8,8,12,3,Russell County,01113,32.46,-85.01,Shortage Area,High Needs Geographic HPSA,20.0,5.5,56885.0,20.7,10343:1,Non-Rural,3000:1,13.46
2022,Q4,10169,ATMORE COMMUNITY HOSPITAL,ATMORE,Alabama,36502,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,5,0,5,0,8,8,12,4,Escambia County,01053,31.02,-87.49,Shortage Area,High Needs Geographic HPSA,11.0,11.125,34089.0,22.1,3064:1,Rural,3000:1,0.235
2022,Q4,10173,ST VINCENT'S CHILTON,CLANTON,Alabama,35045,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,,,,,,,,,Y,7,1,0,1,0,8,2,0,2,0,11,3,0,3,0,8,8,12,3,Chilton County,01021,32.84,-86.62,Shortage Area,High Needs Geographic HPSA,5.0,13.3,43430.0,19.1,3265:1,Rural,3000:1,1.18
2022,Q4,10174,THOMASVILLE REGIONAL MEDICAL CENTER,THOMASVILLE,Alabama,36784,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,,,,,,,,Y,7,Not Available,Not Available,Not Available,Not Available,8,Not Available,Not Available,Not Available,Not Available,11,Not Available,Not Available,Not Available,Not Available,8,Not Available,12,1,Clarke County,01025,31.91,-87.74,Shortage Area,High Needs Geographic HPSA,13.0,7.75,23628.0,23.2,3049:1,Rural,3000:1,0.13
2022,Q4,10175,EAMC-LANIER,VALLEY,Alabama,36854,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,,,,,,,,,Y,7,Not Available,Not Available,Not Available,Not Available,8,Not Available,Not Available,Not Available,Not Available,11,Not Available,Not Available,Not Available,Not Available,8,Not Available,12,Not Available,Chambers County,01017,32.8,-85.17,Shortage Area,Geographic HPSA,14.0,7.825,33103.0,17.2,4230:1,Rural,3500:1,1.635
2022,Q4,11300,WASHINGTON COUNTY HOSPITAL,CHATOM,Alabama,36518,Critical Access Hospitals,Government - Local,Yes,,,,,,,,,,Y,7,Not Available,Not Available,Not Available,Not Available,8,Not Available,Not Available,Not Available,Not Available,11,Not Available,Not Available,Not Available,Not Available,8,Not Available,12,1,Washington County,01129,31.46,-88.25,Shortage Area,Geographic HPSA,19.0,2.65,16342.0,21.1,6167:1,Rural,3500:1,2.02
2022,Q4,11302,RED BAY HOSPITAL,RED BAY,Alabama,35582,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,,,,,,,,Y,7,Not Available,Not Available,Not Available,Not Available,8,Not Available,Not Available,Not Available,Not Available,11,1,0,1,0,8,Not Available,12,4,Franklin County,01059,34.43,-88.13,Shortage Area,High Needs Geographic HPSA,10.0,10.0,31191.0,22.2,3119:1,Rural,3000:1,0.4
2022,Q4,11304,CHOCTAW GENERAL HOSPITAL,BUTLER,Alabama,36904,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,,,,,,,,Y,7,Not Available,Not Available,Not Available,Not Available,8,Not Available,Not Available,Not Available,Not Available,11,1,0,1,0,8,Not Available,12,4,Choctaw County,01023,32.08,-88.22,Shortage Area,High Needs Geographic HPSA,15.0,3.6,12712.0,23.3,3531:1,Rural,3000:1,0.64
2022,Q4,11305,ST VINCENTS BLOUNT,ONEONTA,Alabama,35121,Critical Access Hospitals,Voluntary non-profit - Private,No,,,,,,,,,,Y,7,2,0,2,0,8,2,0,1,1,11,4,0,4,0,8,8,12,3,Blount County,01009,33.95,-86.47,Shortage Area,Geographic HPSA,7.0,15.125,57108.0,13.5,3776:1,Partially Rural,3500:1,1.195
2022,Q4,11306,TANNER MEDICAL CENTER-EAST ALABAMA,WEDOWEE,Alabama,36278,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,,,,,,,,Y,7,1,0,1,0,8,Not Available,Not Available,Not Available,Not Available,11,3,0,3,0,8,Not Available,12,2,Randolph County,01111,33.3,-85.48,Shortage Area,Geographic HPSA,13.0,3.8,22139.0,16.9,5826:1,Rural,3500:1,2.53
2022,Q4,13300,THE CHILDREN'S HOSPITAL OF ALABAMA,BIRMINGHAM,Alabama,35233,Childrens,Voluntary non-profit - Private,Yes,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Jefferson County,01073,33.52,-86.79,Non-Shortage Area,,,,,,,,,
2022,Q4,13301,USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,MOBILE,Alabama,36604,Childrens,Government - State,Yes,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Mobile County,01097,30.68,-88.07,Non-Shortage Area,,,,,,,,,
2022,Q4,14000,HILL CREST BEHAVIORAL HEALTH SERVICES,BIRMINGHAM,Alabama,35212,Psychiatric,Proprietary,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Jefferson County,01073,33.55,-86.75,Non-Shortage Area,,,,,,,,,
2022,Q4,14006,MOUNTAIN VIEW HOSPITAL,GADSDEN,Alabama,35902,Psychiatric,Proprietary,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Etowah County,01055,34.01,-86.01,Non-Shortage Area,,,,,,,,,
2022,Q4,14007,BRYCE HOSPITAL,TUSCALOOSA,Alabama,35401,Psychiatric,Government - State,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Tuscaloosa County,01125,33.17,-87.62,Non-Shortage Area,,,,,,,,,
2022,Q4,14012,MARY S HARPER GERIATRIC PSYCHIATRY CENTER,TUSCALOOSA,Alabama,35401,Psychiatric,Government - State,Yes,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Tuscaloosa County,01125,33.17,-87.62,Non-Shortage Area,,,,,,,,,
2022,Q4,14014,BAYPOINTE BEHAVIORAL HEALTH,MOBILE,Alabama,36693,Psychiatric,Voluntary non-profit - Other,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Mobile County,01097,30.63,-88.15,Non-Shortage Area,,,,,,,,,
2022,Q4,14015,BEACON CHILDREN'S HOSPITAL,LUVERNE,Alabama,36049,Psychiatric,Proprietary,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Crenshaw County,01041,31.7,-86.26,Shortage Area,Geographic HPSA,16.0,1.65,13623.0,15.1,8256:1,Rural,3500:1,2.24
2022,Q4,14016,"SANCTUARY AT THE WOODLANDS, THE",CULLMAN,Alabama,35055,Psychiatric,Proprietary,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Cullman County,01043,34.17,-86.83,Non-Shortage Area,,,,,,,,,
2022,Q4,14017,EASTPOINTE HOSPITAL,DAPHNE,Alabama,36526,Psychiatric,Voluntary non-profit - Other,Yes,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Baldwin County,01003,30.62,-87.89,Non-Shortage Area,,,,,,,,,
2022,Q4,14018,UNITY PSYCHIATRIC CARE - HUNTSVILLE,HUNTSVILLE,Alabama,35806,Psychiatric,Proprietary,No,,,,,,,,,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Madison County,01089,34.76,-86.69,Non-Shortage Area,,,,,,,,,
2022,Q4,190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,LAFAYETTE,Louisiana,70503,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,,,,,,,,Y,7,7,0,7,0,8,7,2,5,0,11,11,1,10,0,8,8,12,9,Lafayette Parish,22055,30.21,-92.02,Non-Shortage Area,,,,,,,,,
2022,Q4,190004,THIBODAUX REGIONAL MEDICAL CENTER,THIBODAUX,Louisiana,70301,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,,,,,,,,Y,7,6,0,6,0,8,7,1,6,0,11,11,0,11,0,8,8,12,8,Lafourche Parish,22057,29.79,-90.82,Non-Shortage Area,,,,,,,,,
2022,Q4,190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,NEW ORLEANS,Louisiana,70112,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,,,,,,,Y,7,6,0,6,0,8,7,1,3,3,11,9,0,7,2,8,8,12,6,Orleans Parish,22071,29.96,-90.08,Non-Shortage Area,,,,,,,,,
2022,Q4,190006,OCHSNER UNIVERSITY HOSPITAL AND CLINICS,LAFAYETTE,Louisiana,70506,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,,,,,,,Y,7,1,0,1,0,8,5,1,3,1,11,6,0,6,0,8,8,12,6,Lafayette Parish,22055,30.2,-92.08,Non-Shortage Area,,,,,,,,,
2022,Q4,190007,NATCHITOCHES REGIONAL MEDICAL CENTER,NATCHITOCHES,Louisiana,71457,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,4,0,4,0,8,3,0,3,0,11,6,0,6,0,8,8,12,9,Natchitoches Parish,22069,31.75,-93.09,Non-Shortage Area,,,,,,,,,
2022,Q4,190008,TERREBONNE GENERAL HEALTH SYSTEM,HOUMA,Louisiana,70360,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,,,,,,,,Y,7,7,0,7,0,8,7,0,7,0,11,11,0,8,3,8,8,12,7,Terrebonne Parish,22109,29.58,-90.81,Non-Shortage Area,,,,,,,,,
2022,Q4,190011,OCHSNER LSU HEALTH MONROE,MONROE,Louisiana,71202,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,,,,,,,Y,7,3,0,3,0,8,7,0,7,0,11,8,0,7,1,8,8,12,7,Ouachita Parish,22073,32.4,-92.06,Non-Shortage Area,,,,,,,,,
2022,Q4,190013,WEST CALCASIEU CAMERON HOSPITAL,SULPHUR,Louisiana,70663,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,5,0,5,0,8,5,0,5,0,11,10,0,9,1,8,8,12,10,Calcasieu Parish,22019,30.22,-93.35,Non-Shortage Area,,,,,,,,,
2022,Q4,190014,OCHSNER ST MARY,MORGAN CITY,Louisiana,70380,Acute Care Hospitals,Proprietary,Yes,,3,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,6,0,6,0,8,8,12,7,St. Mary Parish,22101,29.73,-91.13,Shortage Area,High Needs Geographic HPSA,12.0,16.04,51973.0,21.6,3240:1,Rural,3000:1,1.28
2022,Q4,190015,"NORTH OAKS MEDICAL CENTER, L L C",HAMMOND,Louisiana,70403,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,7,0,7,0,8,7,3,4,0,11,11,1,9,1,8,8,12,7,Tangipahoa Parish,22105,30.5,-90.46,Non-Shortage Area,,,,,,,,,
2022,Q4,190017,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,Louisiana,70570,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,6,0,6,0,8,6,1,5,0,11,10,2,8,0,8,8,12,6,St. Landry Parish,22097,30.52,-92.08,Non-Shortage Area,,,,,,,,,
2022,Q4,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,ALEXANDRIA,Louisiana,71301,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,,,,,,,Y,7,7,0,6,1,8,6,1,4,1,11,10,0,9,1,8,8,12,7,Rapides Parish,22079,31.29,-92.46,Non-Shortage Area,,,,,,,,,
2022,Q4,190020,LANE REGIONAL MEDICAL CENTER,ZACHARY,Louisiana,70791,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,,,,,,,,Y,7,5,0,5,0,8,5,0,4,1,11,8,0,7,1,8,8,12,7,East Baton Rouge Parish,22033,30.66,-91.15,Non-Shortage Area,,,,,,,,,
2022,Q4,190025,SAVOY MEDICAL CENTER,MAMOU,Louisiana,70554,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,4,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,7,0,7,0,8,8,12,5,Evangeline Parish,22039,30.63,-92.41,Non-Shortage Area,,,,,,,,,
2022,Q4,190026,RAPIDES REGIONAL MEDICAL CENTER,ALEXANDRIA,Louisiana,71301,Acute Care Hospitals,Proprietary,Yes,,2,,,,,,,,Y,7,7,0,6,1,8,7,1,5,1,11,10,0,9,1,8,8,12,9,Rapides Parish,22079,31.29,-92.46,Non-Shortage Area,,,,,,,,,
2022,Q4,190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,LAKE CHARLES,Louisiana,70601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,,,,,,,,Y,7,7,0,7,0,8,6,2,4,0,11,9,1,7,1,8,8,12,6,Calcasieu Parish,22019,30.21,-93.2,Non-Shortage Area,,,,,,,,,
2022,Q4,190034,ABBEVILLE GENERAL HOSPITAL,ABBEVILLE,Louisiana,70510,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,8,0,8,0,8,8,12,6,Vermilion Parish,22113,29.97,-92.12,Shortage Area,Geographic HPSA,17.0,11.47,58563.0,17.3,5106:1,Partially Rural,3500:1,5.26
2022,Q4,190036,OCHSNER CLINIC FOUNDATION,NEW ORLEANS,Louisiana,70121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,,,,,,,Y,7,7,0,7,0,8,8,3,5,0,11,11,0,11,0,8,8,12,10,Jefferson Parish,22051,29.96,-90.16,Non-Shortage Area,,,,,,,,,
2022,Q4,190039,WEST JEFFERSON MEDICAL CENTER,MARRERO,Louisiana,70072,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,,,,,,,Y,7,7,0,7,0,8,8,0,8,0,11,10,0,10,0,8,8,12,5,Jefferson Parish,22051,29.88,-90.11,Non-Shortage Area,,,,,,,,,
2022,Q4,190040,SLIDELL MEMORIAL HOSPITAL,SLIDELL,Louisiana,70458,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,7,0,7,0,8,5,0,5,0,11,11,0,10,1,8,8,12,9,St. Tammany Parish,22103,30.28,-89.77,Non-Shortage Area,,,,,,,,,
2022,Q4,190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,SHREVEPORT,Louisiana,71105,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,,,,,,,Y,7,7,0,7,0,8,7,1,5,1,11,11,0,10,1,8,8,12,7,Caddo Parish,22017,32.46,-93.71,Non-Shortage Area,,,,,,,,,
2022,Q4,190044,ACADIA GENERAL HOSPITAL,CROWLEY,Louisiana,70526,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,,,,,,,Y,7,3,0,3,0,8,5,0,5,0,11,9,0,8,1,8,8,12,6,Acadia Parish,22001,30.21,-92.37,Non-Shortage Area,,,,,,,,,
2022,Q4,190045,ST TAMMANY PARISH HOSPITAL,COVINGTON,Louisiana,70433,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,,,,,,,,Y,7,7,0,7,0,8,8,4,4,0,11,9,0,7,2,8,8,12,9,St. Tammany Parish,22103,30.47,-90.11,Non-Shortage Area,,,,,,,,,
2022,Q4,190046,TOURO INFIRMARY,NEW ORLEANS,Louisiana,70115,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,,,,,,,Y,7,6,0,6,0,8,8,0,7,1,11,10,0,9,1,8,8,12,9,Orleans Parish,22071,29.92,-90.1,Non-Shortage Area,,,,,,,,,
2022,Q4,190050,BEAUREGARD MEMORIAL HOSPITAL,DERIDDER,Louisiana,70634,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,5,,,,,,,,Y,7,3,0,3,0,8,3,0,3,0,11,6,1,5,0,8,8,12,8,Beauregard Parish,22011,30.77,-93.24,Non-Shortage Area,,,,,,,,,
2022,Q4,190053,JENNINGS AMERICAN LEGION HOSPITAL,JENNINGS,Louisiana,70546,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,,,,,,,Y,7,4,0,4,0,8,3,0,2,1,11,7,0,7,0,8,8,12,4,Jefferson Davis Parish,22053,30.22,-92.65,Non-Shortage Area,,,,,,,,,
2022,Q4,190054,IBERIA MEDICAL CENTER,NEW IBERIA,Louisiana,70562,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,,,,,,,,Y,7,6,0,6,0,8,6,0,6,0,11,10,1,9,0,8,8,12,6,Iberia Parish,22045,30.0,-91.81,Non-Shortage Area,,,,,,,,,
2022,Q4,190060,LAKE CHARLES MEMORIAL HOSPITAL,LAKE CHARLES,Louisiana,70601,Acute Care Hospitals,Proprietary,Yes,,4,,,,,,,,Y,7,7,1,6,0,8,7,0,7,0,11,11,2,9,0,8,8,12,9,Calcasieu Parish,22019,30.21,-93.2,Non-Shortage Area,,,,,,,,,
2022,Q4,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,Louisiana,70808,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4,,,,,,,,Y,7,7,0,6,1,8,7,2,4,1,11,11,1,10,0,8,8,12,7,East Baton Rouge Parish,22033,30.4,-91.14,Non-Shortage Area,,,,,,,,,
2022,Q4,190065,BATON ROUGE GENERAL MEDICAL CENTER,BATON ROUGE,Louisiana,70809,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,,,,,,,Y,7,7,0,6,1,8,7,3,4,0,11,11,3,8,0,8,8,12,7,East Baton Rouge Parish,22033,30.39,-91.07,Non-Shortage Area,,,,,,,,,
2022,Q4,190079,ST CHARLES PARISH HOSPITAL,LULING,Louisiana,70070,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,,,,,,,,,Y,7,2,0,2,0,8,2,0,2,0,11,5,0,5,0,8,8,12,5,St. Charles Parish,22089,29.92,-90.36,Non-Shortage Area,,,,,,,,,
2022,Q4,190081,WEST CARROLL MEMORIAL HOSPITAL,OAK GROVE,Louisiana,71263,Acute Care Hospitals,Proprietary,Yes,,1,,,,,,,,,7,3,0,3,0,8,2,0,1,1,11,5,0,5,0,8,8,12,3,West Carroll Parish,22123,32.86,-91.39,Shortage Area,High Needs Geographic HPSA,13.0,3.0,10601.0,21.9,3534:1,Rural,3000:1,0.53
2022,Q4,190086,NORTHERN LOUISIANA MEDICAL CENTER,RUSTON,Louisiana,71270,Acute Care Hospitals,Proprietary,Yes,,4,,,,,,,,Y,7,5,0,5,0,8,4,1,3,0,11,8,1,6,1,8,8,12,7,Lincoln Parish,22061,32.53,-92.63,Non-Shortage Area,,,,,,,,,
2022,Q4,190088,SPRINGHILL MEDICAL CENTER,SPRINGHILL,Louisiana,71075,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,5,0,5,0,8,Not Available,12,4,Webster Parish,22119,33.0,-93.46,Shortage Area,High Needs Geographic HPSA,17.0,9.065,38265.0,29.8,4221:1,Rural,3000:1,3.695
2022,Q4,190090,WINN PARISH MEDICAL CENTER,WINNFIELD,Louisiana,71483,Acute Care Hospitals,Proprietary,Yes,,,,,,,,,,,7,2,0,2,0,8,1,0,1,0,11,5,0,4,1,8,Not Available,12,4,Winn Parish,22127,31.92,-92.64,Shortage Area,High Needs Geographic HPSA,10.0,3.7,12411.0,18.6,3354:1,Rural,3000:1,0.44
2022,Q4,190098,OCHSNER LSU HEALTH SHREVEPORT,SHREVEPORT,Louisiana,71103,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,,,,,,,Y,7,6,0,5,1,8,7,0,6,1,11,9,0,8,1,8,8,12,6,Caddo Parish,22017,32.49,-93.77,Non-Shortage Area,,,,,,,,,
2022,Q4,190099,AVOYELLES HOSPITAL,MARKSVILLE,Louisiana,71351,Acute Care Hospitals,Proprietary,Yes,,2,,,,,,,,Y,7,3,0,3,0,8,1,0,1,0,11,6,0,5,1,8,8,12,4,Avoyelles Parish,22009,31.12,-92.06,Shortage Area,High Needs Geographic HPSA,10.0,10.675,36889.0,24.3,3456:1,Rural,3000:1,1.625
2022,Q4,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LAFAYETTE,Louisiana,70508,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,,,,,,,Y,7,7,0,7,0,8,4,1,3,0,11,11,0,10,1,8,8,12,6,Lafayette Parish,22055,30.16,-92.03,Non-Shortage Area,,,,,,,,,
2022,Q4,190106,OAKDALE COMMUNITY HOSPITAL,OAKDALE,Louisiana,71463,Acute Care Hospitals,Proprietary,Yes,,,,,,,,,,Y,7,3,0,3,0,8,1,0,1,0,11,5,0,4,1,8,Not Available,12,2,Allen Parish,22003,30.81,-92.65,Shortage Area,Geographic HPSA,11.0,4.61,21022.0,14.5,4560:1,Rural,3500:1,1.4
2022,Q4,190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",SHREVEPORT,Louisiana,71103,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,,,,,,,Y,7,7,1,6,0,8,8,1,6,1,11,11,0,10,1,8,8,12,9,Caddo Parish,22017,32.49,-93.77,Non-Shortage Area,,,,,,,,,
2022,Q4,190114,CLAIBORNE MEMORIAL MEDICAL CENTER,HOMER,Louisiana,71040,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,5,1,4,0,8,8,12,5,Claiborne Parish,22027,32.79,-93.05,Shortage Area,High Needs Geographic HPSA,15.0,4.525,13772.0,33.5,3044:1,Rural,3000:1,0.065
2022,Q4,190116,MOREHOUSE GENERAL HOSPITAL,BASTROP,Louisiana,71220,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,,,,,,,Y,7,3,0,3,0,8,2,0,2,0,11,5,0,5,0,8,8,12,5,Morehouse Parish,22067,32.77,-91.9,Non-Shortage Area,,,,,,,,,
2022,Q4,190118,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,Louisiana,71052,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,,,,,,,,Y,7,1,0,1,0,8,1,0,1,0,11,5,0,5,0,8,Not Available,12,2,De Soto Parish,22031,32.03,-93.7,Shortage Area,High Needs Geographic HPSA,16.0,4.4,27065.0,21.9,6151:1,Rural,3000:1,4.62
2022,Q4,190125,ST FRANCIS MEDICAL CENTER,MONROE,Louisiana,71201,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,,,,,,,Y,7,7,0,7,0,8,8,3,4,1,11,11,0,9,2,8,8,12,6,Ouachita Parish,22073,32.53,-92.11,Non-Shortage Area,,,,,,,,,
2022,Q4,190128,WOMANS HOSPITAL,BATON ROUGE,Louisiana,70817,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,,,,,,,,7,Not Available,Not Available,Not Available,Not Available,8,5,2,3,0,11,2,0,2,0,8,8,12,5,East Baton Rouge Parish,22033,30.38,-90.98,Non-Shortage Area,,,,,,,,,
